,zipcode,bd,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10
172,10282,3.0,12700.0,12700.0,12500.0,12000.0,12000.0,12000.0,11250.0,12125.0,13813.0,12950.0,12000.0,11875.0,11300.0,10600.0,10550.0,9975.0,10900.0,10950.0,10900.0,11960.0,12500.0,12500.0,10000.0,10300.0,10500.0,10950.0,10975.0,10950.0,10950.0
173,10451,1.0,1675.0,1637.5,1649.0,1500.0,1573.0,1595.0,1553.0,1552.0,1554.0,1575.0,1598.0,1613.0,1624.0,1600.0,1608.0,1636.0,1636.0,1650.0,1650.0,1687.0,1750.0,1700.0,1785.0,1699.0,1674.0,1650.0,1695.0,1699.0,1675.0
174,10451,2.0,1900.0,1950.0,1963.0,1950.0,1800.0,1950.0,1950.0,1895.0,1875.0,1900.0,1899.0,1895.0,1850.0,1888.0,1900.0,2000.0,2050.0,1950.0,2050.0,1950.0,2039.0,2050.0,2011.0,2012.5,1975.0,1975.0,2025.0,2050.0,1995.0
175,10452,1.0,1675.0,1637.5,1649.0,1500.0,1573.0,1595.0,1553.0,1552.0,1554.0,1575.0,1598.0,1613.0,1624.0,1600.0,1608.0,1636.0,1636.0,1650.0,1650.0,1687.0,1750.0,1700.0,1785.0,1699.0,1674.0,1650.0,1695.0,1699.0,1675.0
176,10452,2.0,1900.0,1950.0,1963.0,1950.0,1800.0,1950.0,1950.0,1895.0,1875.0,1900.0,1899.0,1895.0,1850.0,1888.0,1900.0,2000.0,2050.0,1950.0,2050.0,1950.0,2039.0,2050.0,2011.0,2012.5,1975.0,1975.0,2025.0,2050.0,1995.0
177,10454,1.0,1788.0,1850.0,1960.0,2025.0,1980.0,2025.0,1960.0,1925.0,1900.0,2096.0,2256.0,2203.0,2150.0,2191.0,2340.0,2350.0,2295.0,2200.0,2200.0,2271.0,1825.0,2338.0,2250.0,2000.0,2000.0,2100.0,2100.0,2100.0,2100.0
178,10454,2.0,2225.0,2050.0,2000.0,2225.0,2000.0,1950.0,1925.0,2275.0,2799.0,2630.0,2263.0,2200.0,2496.0,2493.0,2300.0,2300.0,2300.0,2270.0,2295.0,2519.0,2750.0,2850.0,2538.0,2245.0,2163.0,2289.0,2332.0,2210.0,2286.0
179,10455,1.0,1788.0,1850.0,1960.0,2025.0,1980.0,2025.0,1960.0,1925.0,1900.0,2096.0,2256.0,2203.0,2150.0,2191.0,2340.0,2350.0,2295.0,2200.0,2200.0,2271.0,1825.0,2338.0,2250.0,2000.0,2000.0,2100.0,2100.0,2100.0,2100.0
180,10455,2.0,2225.0,2050.0,2000.0,2225.0,2000.0,1950.0,1925.0,2275.0,2799.0,2630.0,2263.0,2200.0,2496.0,2493.0,2300.0,2300.0,2300.0,2270.0,2295.0,2519.0,2750.0,2850.0,2538.0,2245.0,2163.0,2289.0,2332.0,2210.0,2286.0
181,10456,1.0,1675.0,1637.5,1649.0,1500.0,1573.0,1595.0,1553.0,1552.0,1554.0,1575.0,1598.0,1613.0,1624.0,1600.0,1608.0,1636.0,1636.0,1650.0,1650.0,1687.0,1750.0,1700.0,1785.0,1699.0,1674.0,1650.0,1695.0,1699.0,1675.0
182,10456,2.0,1900.0,1950.0,1963.0,1950.0,1800.0,1950.0,1950.0,1895.0,1875.0,1900.0,1899.0,1895.0,1850.0,1888.0,1900.0,2000.0,2050.0,1950.0,2050.0,1950.0,2039.0,2050.0,2011.0,2012.5,1975.0,1975.0,2025.0,2050.0,1995.0
183,10458,1.0,1563.0,1533.0,1554.0,1675.0,1558.0,1495.0,1500.0,1534.0,1534.0,1475.0,1538.0,1500.0,1538.0,1545.0,1575.0,1575.0,1475.0,1563.0,1607.0,1538.0,1537.5,1650.0,1625.0,1541.5,1645.0,1600.0,1595.0,1573.0,1548.0
184,10463,0.0,1525.0,1475.0,1438.0,1498.0,1450.0,1450.0,1418.0,1425.0,1550.0,1485.0,1420.0,1600.0,1550.0,1550.0,1600.0,1600.0,1550.0,1550.0,1525.0,1550.0,1723.0,1650.0,1600.0,1625.0,1625.0,1650.0,1661.0,1681.0,1600.0
185,10463,1.0,1875.0,1850.0,1850.0,1850.0,1800.0,1825.0,1899.0,1867.0,1850.0,1875.0,1850.0,1863.0,1900.0,1900.0,1900.0,1909.0,1900.0,1850.0,1890.0,1925.0,1850.0,1850.0,1850.0,1863.0,1900.0,1928.0,2000.0,1980.0,1925.0
186,10463,2.0,2400.0,2350.0,2450.0,2400.0,2300.0,2373.0,2391.0,2349.0,2300.0,2250.0,2350.0,2300.0,2300.0,2300.0,2388.0,2398.0,2400.0,2400.0,2500.0,2475.0,2600.0,2550.0,2550.0,2400.0,2450.0,2550.0,2750.0,2695.0,2695.0
187,10463,3.0,3300.0,2975.0,2975.0,3025.0,3000.0,3025.0,3200.0,3200.0,3200.0,3150.0,3000.0,3000.0,3175.0,3400.0,3275.0,3264.0,3175.0,3278.0,3278.0,3339.0,3175.0,3452.0,3400.0,3195.0,3500.0,3550.0,3700.0,3725.0,3743.0
188,10468,1.0,1563.0,1533.0,1554.0,1675.0,1558.0,1495.0,1500.0,1534.0,1534.0,1475.0,1538.0,1500.0,1538.0,1545.0,1575.0,1575.0,1475.0,1563.0,1607.0,1538.0,1537.5,1650.0,1625.0,1541.5,1645.0,1600.0,1595.0,1573.0,1548.0
189,10471,0.0,1525.0,1475.0,1438.0,1498.0,1450.0,1450.0,1418.0,1425.0,1550.0,1485.0,1420.0,1600.0,1550.0,1550.0,1600.0,1600.0,1550.0,1550.0,1525.0,1550.0,1723.0,1650.0,1600.0,1625.0,1625.0,1650.0,1661.0,1681.0,1600.0
190,10471,1.0,1875.0,1850.0,1850.0,1850.0,1800.0,1825.0,1899.0,1867.0,1850.0,1875.0,1850.0,1863.0,1900.0,1900.0,1900.0,1909.0,1900.0,1850.0,1890.0,1925.0,1850.0,1850.0,1850.0,1863.0,1900.0,1928.0,2000.0,1980.0,1925.0
191,10471,2.0,2400.0,2350.0,2450.0,2400.0,2300.0,2373.0,2391.0,2349.0,2300.0,2250.0,2350.0,2300.0,2300.0,2300.0,2388.0,2398.0,2400.0,2400.0,2500.0,2475.0,2600.0,2550.0,2550.0,2400.0,2450.0,2550.0,2750.0,2695.0,2695.0
192,10471,3.0,3300.0,2975.0,2975.0,3025.0,3000.0,3025.0,3200.0,3200.0,3200.0,3150.0,3000.0,3000.0,3175.0,3400.0,3275.0,3264.0,3175.0,3278.0,3278.0,3339.0,3175.0,3452.0,3400.0,3195.0,3500.0,3550.0,3700.0,3725.0,3743.0
193,11101,0.0,2499.0,2529.0,2509.0,2516.0,2470.0,2429.0,2445.0,2425.0,2447.0,2546.0,2573.0,2600.0,2700.0,2745.0,2745.0,2714.0,2659.0,2609.0,2598.0,2638.0,2630.0,2589.0,2562.0,2516.0,2499.0,2400.0,2300.0,2325.0,2526.0
194,11101,1.0,3100.0,3175.0,3212.0,3193.0,3100.0,3086.0,3089.0,3064.0,3079.0,3138.0,3200.0,3226.0,3270.0,3285.0,3323.0,3288.0,3290.0,3227.0,3214.0,3200.0,3192.0,3199.0,3156.0,3100.0,3017.0,2950.0,2842.0,2829.0,2967.0
195,11101,2.0,4251.0,3987.0,4153.0,4200.0,4101.0,3895.0,4055.0,4068.0,4037.0,4093.0,4100.0,4150.0,4150.0,4085.0,4398.0,4400.0,4519.0,4350.0,4365.0,4268.0,4363.0,4245.0,4200.0,4153.0,4061.0,3985.0,3934.0,3795.0,3875.0
196,11101,3.0,5350.0,5375.0,5193.0,5138.0,5165.0,5200.0,4985.0,5151.0,5040.0,5218.0,5500.0,5325.0,5600.0,5405.0,5473.0,5320.0,5409.0,5400.0,4900.0,4958.0,5295.0,4848.0,3889.0,4750.0,5110.0,5110.0,4850.0,4784.0,4907.0
197,11102,0.0,1700.0,1784.0,1763.0,1858.0,1750.0,1750.0,1650.0,1600.0,1650.0,1650.0,1650.0,1675.0,1700.0,1750.0,1750.0,1825.0,1750.0,1675.0,1775.0,1675.0,1675.0,1713.0,1700.0,1650.0,1700.0,1700.0,1650.0,1650.0,1600.0
198,11102,1.0,1850.0,1900.0,1900.0,1950.0,1900.0,1900.0,1948.0,1900.0,1900.0,1900.0,1950.0,2000.0,1950.0,1950.0,1995.0,1998.0,2000.0,2000.0,1950.0,1995.0,2100.0,2100.0,2000.0,1988.0,1900.0,1900.0,1875.0,1850.0,1800.0
199,11102,2.0,2299.0,2300.0,2300.0,2300.0,2300.0,2300.0,2250.0,2300.0,2299.0,2300.0,2300.0,2300.0,2350.0,2363.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2499.0,2413.0,2399.0,2350.0,2350.0,2300.0,2295.0,2200.0,2175.0
200,11102,3.0,2945.0,2950.0,2999.0,2900.0,2800.0,2700.0,2895.0,2900.0,2900.0,2950.0,2995.0,3000.0,2900.0,2900.0,2900.0,2900.0,2850.0,2900.0,3000.0,2999.0,2950.0,2985.0,3000.0,3000.0,2900.0,2900.0,2900.0,2800.0,2700.0
201,11103,0.0,1700.0,1784.0,1763.0,1858.0,1750.0,1750.0,1650.0,1600.0,1650.0,1650.0,1650.0,1675.0,1700.0,1750.0,1750.0,1825.0,1750.0,1675.0,1775.0,1675.0,1675.0,1713.0,1700.0,1650.0,1700.0,1700.0,1650.0,1650.0,1600.0
202,11103,1.0,1850.0,1900.0,1900.0,1950.0,1900.0,1900.0,1948.0,1900.0,1900.0,1900.0,1950.0,2000.0,1950.0,1950.0,1995.0,1998.0,2000.0,2000.0,1950.0,1995.0,2100.0,2100.0,2000.0,1988.0,1900.0,1900.0,1875.0,1850.0,1800.0
203,11103,2.0,2299.0,2300.0,2300.0,2300.0,2300.0,2300.0,2250.0,2300.0,2299.0,2300.0,2300.0,2300.0,2350.0,2363.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2499.0,2413.0,2399.0,2350.0,2350.0,2300.0,2295.0,2200.0,2175.0
204,11103,3.0,2945.0,2950.0,2999.0,2900.0,2800.0,2700.0,2895.0,2900.0,2900.0,2950.0,2995.0,3000.0,2900.0,2900.0,2900.0,2900.0,2850.0,2900.0,3000.0,2999.0,2950.0,2985.0,3000.0,3000.0,2900.0,2900.0,2900.0,2800.0,2700.0
205,11104,0.0,1650.0,1650.0,1650.0,1650.0,1652.0,1650.0,1645.0,1625.0,1600.0,1600.0,1698.0,1613.0,1613.0,1550.0,1650.0,1650.0,1600.0,1650.0,1750.0,1650.0,1650.0,1650.0,1658.0,1650.0,1650.0,1625.0,1600.0,1600.0,1595.0
206,11104,1.0,1868.0,1850.0,1800.0,1850.0,1850.0,1850.0,1850.0,1900.0,1900.0,1902.0,1900.0,1900.0,1900.0,1900.0,1950.0,1925.0,1900.0,1900.0,1970.0,1875.0,1938.0,2000.0,1950.0,1900.0,1900.0,1900.0,1894.0,1850.0,1800.0
207,11104,2.0,2200.0,2125.0,2200.0,2300.0,2319.0,2295.0,2200.0,2200.0,2299.0,2275.0,2398.0,2250.0,2300.0,2300.0,2400.0,2300.0,2375.0,2363.0,2450.0,2350.0,2375.0,2450.0,2550.0,2400.0,2350.0,2300.0,2350.0,2250.0,2200.0
208,11104,3.0,2298.0,2600.0,2625.0,2725.0,2650.0,2650.0,2725.0,2995.0,3098.0,2900.0,2750.0,2650.0,2890.0,2998.0,2800.0,2950.0,3000.0,3000.0,3000.0,3075.0,3000.0,3000.0,2995.0,2800.0,2800.0,2800.0,2800.0,2750.0,2800.0
209,11105,0.0,1700.0,1784.0,1763.0,1858.0,1750.0,1750.0,1650.0,1600.0,1650.0,1650.0,1650.0,1675.0,1700.0,1750.0,1750.0,1825.0,1750.0,1675.0,1775.0,1675.0,1675.0,1713.0,1700.0,1650.0,1700.0,1700.0,1650.0,1650.0,1600.0
210,11105,1.0,1850.0,1900.0,1900.0,1950.0,1900.0,1900.0,1948.0,1900.0,1900.0,1900.0,1950.0,2000.0,1950.0,1950.0,1995.0,1998.0,2000.0,2000.0,1950.0,1995.0,2100.0,2100.0,2000.0,1988.0,1900.0,1900.0,1875.0,1850.0,1800.0
211,11105,2.0,2299.0,2300.0,2300.0,2300.0,2300.0,2300.0,2250.0,2300.0,2299.0,2300.0,2300.0,2300.0,2350.0,2363.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2499.0,2413.0,2399.0,2350.0,2350.0,2300.0,2295.0,2200.0,2175.0
212,11105,3.0,2945.0,2950.0,2999.0,2900.0,2800.0,2700.0,2895.0,2900.0,2900.0,2950.0,2995.0,3000.0,2900.0,2900.0,2900.0,2900.0,2850.0,2900.0,3000.0,2999.0,2950.0,2985.0,3000.0,3000.0,2900.0,2900.0,2900.0,2800.0,2700.0
213,11106,0.0,1700.0,1784.0,1763.0,1858.0,1750.0,1750.0,1650.0,1600.0,1650.0,1650.0,1650.0,1675.0,1700.0,1750.0,1750.0,1825.0,1750.0,1675.0,1775.0,1675.0,1675.0,1713.0,1700.0,1650.0,1700.0,1700.0,1650.0,1650.0,1600.0
214,11106,1.0,1850.0,1900.0,1900.0,1950.0,1900.0,1900.0,1948.0,1900.0,1900.0,1900.0,1950.0,2000.0,1950.0,1950.0,1995.0,1998.0,2000.0,2000.0,1950.0,1995.0,2100.0,2100.0,2000.0,1988.0,1900.0,1900.0,1875.0,1850.0,1800.0
215,11106,2.0,2299.0,2300.0,2300.0,2300.0,2300.0,2300.0,2250.0,2300.0,2299.0,2300.0,2300.0,2300.0,2350.0,2363.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2499.0,2413.0,2399.0,2350.0,2350.0,2300.0,2295.0,2200.0,2175.0
216,11106,3.0,2945.0,2950.0,2999.0,2900.0,2800.0,2700.0,2895.0,2900.0,2900.0,2950.0,2995.0,3000.0,2900.0,2900.0,2900.0,2900.0,2850.0,2900.0,3000.0,2999.0,2950.0,2985.0,3000.0,3000.0,2900.0,2900.0,2900.0,2800.0,2700.0
217,11109,0.0,2499.0,2529.0,2509.0,2516.0,2470.0,2429.0,2445.0,2425.0,2447.0,2546.0,2573.0,2600.0,2700.0,2745.0,2745.0,2714.0,2659.0,2609.0,2598.0,2638.0,2630.0,2589.0,2562.0,2516.0,2499.0,2400.0,2300.0,2325.0,2526.0
218,11109,1.0,3100.0,3175.0,3212.0,3193.0,3100.0,3086.0,3089.0,3064.0,3079.0,3138.0,3200.0,3226.0,3270.0,3285.0,3323.0,3288.0,3290.0,3227.0,3214.0,3200.0,3192.0,3199.0,3156.0,3100.0,3017.0,2950.0,2842.0,2829.0,2967.0
219,11109,2.0,4251.0,3987.0,4153.0,4200.0,4101.0,3895.0,4055.0,4068.0,4037.0,4093.0,4100.0,4150.0,4150.0,4085.0,4398.0,4400.0,4519.0,4350.0,4365.0,4268.0,4363.0,4245.0,4200.0,4153.0,4061.0,3985.0,3934.0,3795.0,3875.0
220,11109,3.0,5350.0,5375.0,5193.0,5138.0,5165.0,5200.0,4985.0,5151.0,5040.0,5218.0,5500.0,5325.0,5600.0,5405.0,5473.0,5320.0,5409.0,5400.0,4900.0,4958.0,5295.0,4848.0,3889.0,4750.0,5110.0,5110.0,4850.0,4784.0,4907.0
221,11201,0.0,2367.5,2385.0,2460.5,2410.0,2475.5,2425.0,2450.5,2445.0,2569.0,2568.5,2530.0,2637.5,2646.0,2757.5,2619.0,2600.0,2594.0,2633.5,2636.5,2650.0,2696.0,2563.5,2462.5,2432.5,2340.0,2356.5,2243.5,2097.5,2059.0
222,11201,1.0,3156.0,3097.0,3225.0,3075.5,3177.5,3164.5,3276.5,3264.0,3197.5,3313.5,3433.5,3332.5,3320.5,3482.0,3535.5,3444.5,3462.0,3339.0,3378.5,3498.0,3352.5,3325.0,3377.0,3138.5,3034.0,2955.5,2847.5,2786.5,2754.5
223,11201,2.0,4514.5,4630.0,4720.5,4626.0,4397.5,4198.5,4274.0,4747.5,4955.0,4787.5,4839.5,4796.5,5010.0,5193.5,5233.5,5056.5,4833.5,4890.5,4833.0,4818.0,4736.5,4957.0,4718.0,4651.5,4465.0,4430.5,4342.5,4189.5,4175.0
224,11201,3.0,9675.0,8500.0,8375.0,7300.0,7250.0,9289.0,9289.0,9554.0,8817.0,10000.0,10200.0,10154.0,9999.0,9067.0,10079.0,8015.0,9250.0,9284.0,10375.0,9988.0,9000.0,8500.0,8745.0,7950.0,7796.0,7791.0,8250.0,7500.0,8500.0
225,11203,0.0,1554.0,1600.0,1940.0,1621.0,1575.0,1495.0,1500.0,1550.0,1595.0,1595.0,1475.0,1555.0,1595.0,1588.0,1695.0,1675.0,1750.0,1750.0,1698.0,1723.0,1700.0,1625.0,1800.0,2010.0,1914.0,1886.0,1800.0,1690.0,1640.0
226,11203,1.0,1662.5,1733.0,1794.0,1762.5,1725.0,1694.5,1700.0,1722.5,1775.0,1800.0,1737.5,1727.5,1750.0,1796.5,1774.5,1872.5,1905.0,1829.0,1936.0,1927.0,1956.5,2019.5,2072.5,2017.5,1949.5,1924.0,1912.5,1875.0,1862.5
227,11203,2.0,2050.0,2069.0,2160.0,2187.5,2125.0,2075.0,2150.0,2207.5,2100.0,2149.5,2174.5,2131.5,2175.0,2150.0,2150.0,2250.0,2255.0,2246.5,2262.5,2297.5,2252.0,2250.0,2297.0,2299.0,2250.0,2227.5,2197.5,2173.5,2149.5
228,11203,3.0,2500.0,2500.0,2675.0,2675.0,2698.5,2608.5,2536.0,2500.0,2525.0,2550.0,2685.5,2543.0,2550.0,2647.5,2625.0,2634.5,2612.5,2600.0,2722.5,2634.5,2660.0,2686.5,2650.0,2600.0,2645.0,2652.5,2674.5,2650.0,2600.0
229,11204,1.0,1594.0,1585.0,1572.5,1562.5,1525.0,1525.0,1612.5,1572.5,1575.0,1600.0,1600.0,1600.0,1600.0,1599.5,1600.0,1623.5,1619.0,1644.0,1612.5,1637.0,1662.5,1700.25,1612.5,1631.5,1624.5,1581.0,1619.5,1617.5,1623.5
230,11204,2.0,1887.5,1887.0,1900.0,1874.5,1895.0,1897.0,1925.0,1897.5,1925.0,1950.0,1957.5,1947.5,1947.5,1950.0,2100.0,2025.0,2037.5,1962.5,1962.5,1999.0,2025.0,2000.0,1986.0,1905.0,1900.0,1937.5,1906.5,1900.0,1866.0
231,11206,0.0,2325.0,2281.5,2325.0,2247.0,2262.5,2246.0,2199.0,2272.0,2399.0,2242.0,2371.5,2386.5,2408.5,2496.5,2536.0,2582.5,2597.0,2585.0,2612.5,2629.0,2599.5,2565.5,2485.5,2384.5,2375.0,2306.5,2266.5,2225.0,2208.0
232,11206,1.0,2475.0,2466.0,2475.0,2474.5,2520.5,2479.0,2508.0,2553.5,2585.5,2651.0,2719.5,2692.0,2657.5,2699.5,2784.5,2874.0,2965.5,2840.0,2803.5,2975.0,3025.0,2930.0,2874.5,2750.0,2661.5,2581.0,2506.5,2443.5,2382.5
233,11206,2.0,2700.0,2742.5,2737.5,2717.5,2700.0,2647.5,2650.0,2757.5,2729.0,2672.5,2750.0,2825.0,2850.0,2900.0,2997.5,3100.0,3250.0,3222.5,3300.0,3302.0,3100.0,3050.0,2999.5,2875.0,2750.0,2700.0,2650.0,2546.0,2475.0
234,11206,3.0,3375.0,3414.0,3325.0,3280.5,3199.5,3096.0,3005.0,3138.5,3200.0,3300.0,3576.0,3674.5,3700.5,3750.0,3700.0,3878.5,3918.5,3986.0,3997.5,3750.0,3600.0,3483.5,3629.0,3497.5,3431.0,3304.5,3174.0,3077.0,2969.5
235,11207,0.0,2150.0,2063.0,2150.0,2013.0,2030.0,1994.0,1992.0,2044.0,2100.0,1917.0,2100.0,2078.0,2076.0,2265.0,2225.0,2299.0,2299.0,2275.0,2275.0,2275.0,2300.0,2299.0,2250.0,2169.0,2100.0,2000.0,2000.0,1975.0,1916.0
236,11207,1.0,1900.0,1916.0,1936.5,1957.5,1945.5,1929.0,1964.25,2003.5,1988.0,2001.0,2072.5,2090.0,2049.5,2047.5,2015.5,2123.5,2175.0,2250.0,2188.5,2349.5,2287.5,2205.0,2118.25,2118.75,2076.25,1995.0,1999.5,1918.5,1875.0
237,11207,2.0,2162.5,2195.0,2187.5,2200.0,2150.0,2129.0,2131.5,2174.5,2216.5,2223.0,2250.0,2206.5,2222.5,2250.0,2297.5,2325.0,2350.0,2322.5,2350.0,2451.5,2375.0,2300.0,2262.0,2246.0,2199.5,2200.0,2175.0,2121.0,2075.0
238,11207,3.0,2650.0,2647.5,2650.0,2622.5,2575.0,2532.5,2464.5,2538.5,2550.0,2625.0,2651.0,2649.5,2650.0,2725.0,2750.0,2743.5,2825.0,2825.0,2797.5,2700.0,2725.0,2700.0,2779.0,2750.0,2675.0,2624.0,2573.5,2549.5,2486.0
239,11208,1.0,1600.0,1650.0,1673.0,1666.0,1600.0,1650.0,1662.5,1650.0,1600.0,1600.0,1695.0,1695.0,1699.0,1695.0,1700.0,1748.0,1700.0,2050.0,1995.0,1999.0,1825.0,1750.0,1737.5,1837.5,1761.5,1699.0,1749.0,1650.0,1650.0
240,11208,2.0,1925.0,1900.0,1900.0,1965.0,1900.0,1863.0,1913.0,1950.0,1975.0,2000.0,2000.0,1913.0,1945.0,2000.0,2000.0,2000.0,2000.0,2050.0,2100.0,2199.0,2100.0,2000.0,2025.0,2000.0,1999.0,2000.0,2000.0,1950.0,1950.0
241,11208,3.0,2300.0,2300.0,2400.0,2350.0,2350.0,2273.0,2225.0,2300.0,2300.0,2400.0,2350.0,2300.0,2300.0,2300.0,2300.0,2325.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2500.0,2500.0,2400.0,2400.0,2397.0,2399.0,2350.0
242,11210,0.0,1496.0,1500.0,1701.5,1523.0,1500.0,1441.5,1456.5,1474.5,1522.5,1515.0,1627.5,1702.0,1546.0,1581.5,1647.5,1587.5,1612.5,1622.5,1561.5,1549.0,1550.0,1612.5,1712.5,1817.5,1704.5,1690.5,1681.5,1570.0,1545.0
243,11210,1.0,1675.0,1720.5,1769.0,1737.5,1725.0,1700.5,1700.0,1717.5,1725.0,1750.0,1737.5,1775.0,1762.5,1750.0,1743.5,1812.5,1875.0,1822.5,1911.5,1927.5,1981.5,1982.5,2010.0,1957.5,1899.5,1850.0,1862.5,1837.5,1812.5
244,11210,2.0,2050.0,2050.0,2097.5,2150.0,2100.0,2072.5,2100.0,2160.0,2147.5,2074.5,2150.0,2150.0,2174.5,2197.5,2187.5,2250.0,2255.0,2271.5,2319.0,2397.5,2327.0,2311.5,2482.0,2274.0,2225.0,2205.0,2212.5,2149.5,2162.0
245,11210,3.0,2482.5,2512.5,2655.0,2575.0,2550.0,2609.5,2536.5,2500.0,2600.0,2537.5,2538.0,2543.0,2550.0,2629.0,2687.5,2660.0,2650.0,2775.0,2733.0,2559.5,2595.0,2600.0,2775.0,2812.5,2647.5,2615.0,2575.0,2775.0,2614.5
246,11211,0.0,2420.0,2449.5,2419.5,2303.0,2399.5,2509.0,2352.0,2383.0,2474.0,2533.5,2584.0,2697.5,2709.0,2676.5,2672.5,2933.0,2734.0,2745.0,2772.5,2791.5,2424.5,2848.0,2698.0,2616.5,2617.0,2567.5,2513.0,2520.5,2412.5
247,11211,1.0,2575.0,2625.0,2675.0,2550.0,2625.0,2625.0,2575.0,2645.0,2722.5,2722.5,2744.5,2824.5,2757.5,2799.5,3069.0,3074.5,2953.0,2915.0,2925.0,3112.5,3145.0,3100.0,3025.0,2976.5,2766.0,2685.5,2669.0,2600.0,2532.5
248,11211,2.0,2950.0,2972.5,2947.5,2975.0,2900.0,2800.0,2861.5,3008.0,2895.0,2799.5,2875.0,3150.0,3200.0,3350.0,3450.0,3525.0,3500.0,3481.5,3600.0,3575.0,3450.0,3462.5,3350.0,3229.0,3150.0,3000.0,2975.0,2800.0,2700.0
249,11211,3.0,3700.0,3779.0,3749.5,3693.0,3628.5,3500.0,3403.0,3599.5,3650.0,3750.0,4025.0,4172.5,4100.5,4125.0,4162.5,4295.0,4193.5,4161.0,4300.0,4797.5,4575.0,4083.5,4097.5,3897.5,3756.0,3730.5,3594.0,3468.5,3258.0
250,11212,2.0,1800.0,1800.0,1813.0,1813.0,1850.0,1850.0,1850.0,1863.0,1950.0,1900.0,1899.0,1925.0,1913.0,1850.0,1850.0,1898.0,1900.0,1825.0,1850.0,1925.0,1987.0,1900.0,1800.0,1800.0,1900.0,1928.0,2200.0,1850.0,1800.0
251,11212,3.0,2198.0,2300.0,2250.0,2200.0,2299.0,2275.0,2240.0,2300.0,2300.0,2399.0,2399.0,2400.0,2495.0,2300.0,2400.0,2400.0,2300.0,2250.0,2475.0,2400.0,2400.0,2350.0,2500.0,2500.0,2400.0,2500.0,2699.0,2700.0,2364.0
252,11213,0.0,2340.0,2399.0,2339.0,2125.0,2304.0,2520.0,2298.0,2266.0,2250.0,2500.0,2525.0,2700.0,2677.0,2625.0,2498.0,3000.0,2573.0,2595.0,2595.0,2600.0,1950.0,2864.0,2675.0,2633.0,2584.0,2522.0,2493.0,2566.0,2325.0
253,11213,1.0,2400.0,2500.0,2600.0,2400.0,2500.0,2500.0,2400.0,2540.0,2650.0,2545.0,2500.0,2750.0,2600.0,2600.0,2900.0,2900.0,2625.0,2600.0,2625.0,2975.0,2990.0,3000.0,2800.0,2853.0,2600.0,2500.0,2575.0,2500.0,2400.0
254,11213,2.0,2900.0,2950.0,2895.0,2950.0,2800.0,2700.0,2773.0,2900.0,2790.0,2700.0,2750.0,3150.0,3200.0,3400.0,3500.0,3500.0,3200.0,3113.0,3200.0,3250.0,3350.0,3425.0,3200.0,3200.0,3200.0,3000.0,3000.0,2800.0,2650.0
255,11213,3.0,3650.0,3725.0,3749.0,3720.0,3658.0,3600.0,3500.0,3699.0,3700.0,3750.0,3850.0,3995.0,3800.0,3900.0,4125.0,3995.0,3800.0,3600.0,3800.0,5095.0,5000.0,4200.0,3995.0,3800.0,3600.0,3700.0,3590.0,3483.0,3199.0
256,11214,1.0,1606.5,1525.0,1512.5,1537.0,1543.5,1525.0,1606.5,1537.5,1549.5,1574.5,1573.5,1587.0,1562.5,1562.0,1674.0,1661.0,1575.5,1662.5,1669.0,1672.0,1712.5,1763.0,1600.0,1600.0,1624.5,1500.0,1590.0,1592.5,1598.5
257,11214,2.0,1900.0,1875.0,1875.0,1899.0,1890.0,1899.0,1975.0,1900.0,1900.0,2000.0,1950.0,1950.0,1900.0,1900.0,2100.0,1950.0,1975.0,1900.0,1950.0,1998.0,2050.0,2000.0,1986.0,1925.0,1900.0,1950.0,1850.0,1900.0,1932.0
258,11215,0.0,2197.0,2100.0,2100.0,2100.0,2100.0,2200.0,2195.0,2173.0,2200.0,2200.0,2300.0,2400.0,2350.0,2150.0,2288.0,2244.0,2200.0,2125.0,2195.0,2113.0,2395.0,2275.0,2275.0,2100.0,2200.0,2000.0,2100.0,2000.0,1863.0
259,11215,1.0,2349.0,2347.5,2312.5,2312.5,2416.0,2397.5,2449.5,2422.5,2445.0,2372.5,2445.0,2497.5,2497.5,2450.0,2535.0,2422.5,2449.0,2519.5,2562.5,2561.5,2536.5,2537.5,2507.5,2482.5,2445.0,2342.0,2351.5,2317.5,2275.0
260,11215,2.0,2933.0,2950.0,2947.5,3049.5,2987.5,3000.0,2850.0,3050.0,3062.5,3125.0,3075.0,3147.5,3154.0,3075.0,3125.0,3146.5,3200.0,2950.0,3131.5,3162.5,3112.5,3072.5,3289.5,3441.5,3178.0,3072.5,2997.5,2925.0,2887.5
